loyalty_id,store_id,state,upc,product_name,lot_code,purchase_date,quantity
51d41a7b-41fd-424f-b1ae-ed06fd465215,FL-1279,FL,875113329103,"Tyson Chicken Breast, Family Pack",337807,2026-06-19,4
c759a000-47d5-4c9c-9b80-dfc4e3e05cdd,FL-2764,FL,808049347754,Nature Valley Granola Bars,L-1324,2026-06-21,3
50947f7e-dd4d-43c1-a989-b7dc978e60c6,OK-5912,OK,889391736613,Wonder Bread Classic White,L-1324,2026-07-17,4
37f7691c-9211-403d-a93e-d64198c66642,TN-8688,TN,889391736613,Wonder Bread Classic White,192729,2026-07-28,4
4a7e6a65-c19f-4a82-9772-1b8a67ad881d,GA-5846,GA,653374520407,"Land O'Lakes Butter, 1lb",L-1324,2026-05-04,1
fa0e9c1b-3727-472c-a731-c70b3bfbf732,AR-7973,AR,808049347754,Nature Valley Granola Bars,L-5740,2026-08-07,4
eb075892-054d-4ca9-a4af-e8354857c503,TN-7791,TN,382652812974,"Chobani Greek Yogurt, 32oz",L-5740,2026-07-11,4
3cf23df3-df38-48e0-b2a9-8786f7d37c12,AL-9686,AL,889391736613,Wonder Bread Classic White,L-1324,2026-06-02,3
f4259414-dd5a-4288-81fb-407b3cdff1ef,GA-7496,GA,680261188425,"Great Value 2% Milk, Gallon",L-4532,2026-07-25,1
0176417c-f25d-4e59-98cb-26f5294da022,TX-8242,TX,808049347754,Nature Valley Granola Bars,192729,2026-06-30,3
16372faa-e10f-4c37-83c1-8a22b9acb6a5,FL-6683,FL,808049347754,Nature Valley Granola Bars,406635,2026-06-27,2
c64afaf0-56d8-4be4-bf18-c7cfb2ee0af8,LA-5867,LA,680261188425,"Great Value 2% Milk, Gallon",L-6480,2026-07-11,2
22b0eadd-6faa-4d07-876c-6a58b37fddf5,AR-5469,AR,610163406023,Folgers Classic Roast Coffee,192729,2026-06-09,1
e2f460cf-836a-42b5-ba46-4a449efa5372,LA-2554,LA,680261188425,"Great Value 2% Milk, Gallon",L-4260,2026-07-04,4
bfed1683-0c07-4664-8880-18a8a3ce2bca,OK-3110,OK,859982493629,"Country Morning Large Grade A Eggs, Dozen",P-1950,2026-07-01,3
e6b87de1-999f-454d-807c-05bea0a44ed1,CA-3782,CA,680261188425,"Great Value 2% Milk, Gallon",L-6480,2026-08-06,3
a46e4cbb-76c8-409f-a46d-d487058d66b1,GA-7248,GA,653374520407,"Land O'Lakes Butter, 1lb",192729,2026-06-14,2
d379f90c-c841-47ff-a98b-a28e388fb70b,OK-3475,OK,680261188425,"Great Value 2% Milk, Gallon",L-1324,2026-07-12,4
01f2a951-65f8-463f-bcab-1d982d46cb4e,OK-2583,OK,701993641404,Blue Bell Vanilla Ice Cream,L-7111,2026-07-19,4
0323a6c8-cd3a-4748-9f12-0709163806b9,CA-3964,CA,610163406023,Folgers Classic Roast Coffee,406635,2026-04-12,2
8c2e1bb3-736f-4242-a5cf-dc46e593e994,AR-9135,AR,680261188425,"Great Value 2% Milk, Gallon",L-6480,2026-05-08,4
425e0f7d-ddd7-4e08-93e3-ed1760632b33,MO-5774,MO,680261188425,"Great Value 2% Milk, Gallon",L-4532,2026-05-26,2
d3a58691-c9a9-47d4-b93c-65a03e86be2f,LA-6583,LA,808049347754,Nature Valley Granola Bars,L-4260,2026-07-05,4
a32eb373-00f6-441d-816b-c025c67c3ec7,MO-7999,MO,653374520407,"Land O'Lakes Butter, 1lb",L-1324,2026-06-15,4
f553dfdd-d3c8-49f9-819e-f5bdfac74909,MO-1068,MO,808049347754,Nature Valley Granola Bars,337807,2026-07-12,1
3c0316ca-7d89-4e93-810d-de82e6062fbe,TN-9661,TN,889391736613,Wonder Bread Classic White,L-5740,2026-05-02,3
ff47e9cf-18c1-4c27-852d-03c87361ab8a,TN-1425,TN,889391736613,Wonder Bread Classic White,250347,2026-05-03,1
9966fbf8-5241-48c2-b21c-fb64846878f0,MO-6969,MO,382652812974,"Chobani Greek Yogurt, 32oz",L-5740,2026-05-07,1
8fa3a388-f2d1-4e8c-9461-93629a5e4c53,LA-8330,LA,701993641404,Blue Bell Vanilla Ice Cream,L-1324,2026-04-15,3
2b7636cc-8f70-4d14-b617-062c63aecefa,AR-3630,AR,680261188425,"Great Value 2% Milk, Gallon",L-7111,2026-05-13,1
6c7f1557-6690-4f3b-a4fe-d4c11fee62c7,TX-2150,TX,889391736613,Wonder Bread Classic White,L-7111,2026-05-25,3
d5d079b8-c0fe-413d-a4e5-a065f25af34a,TN-3152,TN,875113329103,"Tyson Chicken Breast, Family Pack",192729,2026-04-27,2
d80b6d24-2f62-4621-9ff1-d85bae9513ce,AR-5545,AR,808049347754,Nature Valley Granola Bars,L-5740,2026-04-25,4
bb8bb4b9-9a2b-468f-8440-337e4bfb83c9,NM-5815,NM,653374520407,"Land O'Lakes Butter, 1lb",337807,2026-06-23,3
34ffca63-e0ab-42bc-b8c2-c86c4c6451b8,LA-8488,LA,653374520407,"Land O'Lakes Butter, 1lb",L-1324,2026-06-30,1
98b45fa9-8701-4ba4-9a6d-cb945e82e991,TX-7641,TX,610163406023,Folgers Classic Roast Coffee,L-4532,2026-06-22,1
d69d101b-54e2-47fe-80f3-baf033180dba,FL-1335,FL,875113329103,"Tyson Chicken Breast, Family Pack",L-6480,2026-06-30,4
d68e51c9-6c25-447b-b230-3355b9d7427a,NM-4687,NM,875113329103,"Tyson Chicken Breast, Family Pack",192729,2026-04-22,1
e6d33faf-95c2-4197-ab7d-30a88290600c,AL-3700,AL,808049347754,Nature Valley Granola Bars,L-7111,2026-05-04,1
d1be8b6f-e651-45eb-8199-f98292f80fc4,OK-5144,OK,382652812974,"Chobani Greek Yogurt, 32oz",L-7111,2026-07-13,3
2f99a19b-a8b6-47bc-bc98-88ce2696fdac,CA-1145,CA,875113329103,"Tyson Chicken Breast, Family Pack",L-7111,2026-05-04,4
51d3fd08-b463-430a-8dfc-cfc608efa3ab,TX-4709,TX,889391736613,Wonder Bread Classic White,L-5740,2026-08-05,2
cfb859a2-13c7-4aad-abc3-94da44537a64,OK-7884,OK,701993641404,Blue Bell Vanilla Ice Cream,L-1324,2026-04-07,2
b09e3b03-06e2-461b-a7d8-fe1e9382aafa,MO-6523,MO,808049347754,Nature Valley Granola Bars,192729,2026-06-20,3
e815414f-35f1-4d0b-b2cc-f775a063e72a,MS-6206,MS,680261188425,"Great Value 2% Milk, Gallon",250347,2026-05-15,4
c6c99d29-9ae4-4817-8e7b-7de57c43d21a,TX-6867,TX,808049347754,Nature Valley Granola Bars,250347,2026-06-26,3
2f2b3aa4-4fd0-46df-b4d9-21e467b86e12,NM-4171,NM,382652812974,"Chobani Greek Yogurt, 32oz",L-5740,2026-07-01,2
1d2bbfcf-264b-42c6-b726-c8c067390436,LA-2111,LA,701993641404,Blue Bell Vanilla Ice Cream,250347,2026-04-14,2
c64011f7-6b5b-46d9-a790-c147cae143be,MS-7292,MS,875113329103,"Tyson Chicken Breast, Family Pack",L-6480,2026-06-09,4
e01c7f8e-841f-4749-aff2-abb7adb2092f,NM-6504,NM,610163406023,Folgers Classic Roast Coffee,L-5740,2026-04-03,4
1f8e1dc1-3da9-4328-8626-ac3397a79c67,TX-2549,TX,382652812974,"Chobani Greek Yogurt, 32oz",337807,2026-05-14,4
1aabcfa5-0ba5-43a2-8503-ea035c9cf437,LA-8408,LA,889391736613,Wonder Bread Classic White,337807,2026-08-12,3
c3b107c2-7bd7-4f7c-a16b-ff9f8365d40a,CA-2855,CA,808049347754,Nature Valley Granola Bars,L-1324,2026-08-12,2
94f62936-e84f-421a-b1c7-298cf82d088b,FL-6511,FL,610163406023,Folgers Classic Roast Coffee,L-7111,2026-08-11,3
190cd2bb-5dd5-46ef-99ab-f8a8d422fdb2,MO-4595,MO,610163406023,Folgers Classic Roast Coffee,L-1324,2026-05-24,3
f3863530-3f7f-490d-b05d-7ca9de671f39,AL-4867,AL,610163406023,Folgers Classic Roast Coffee,250347,2026-05-21,3
faa0a4fe-c70b-48cb-9a21-7ec2bc7a4376,FL-6489,FL,680261188425,"Great Value 2% Milk, Gallon",L-4260,2026-06-10,2
8b5b98d9-9abd-4d54-acee-2a351e4b2014,MS-3117,MS,653374520407,"Land O'Lakes Butter, 1lb",406635,2026-06-20,2
7a27e25b-644b-49bf-bbfb-182ef4e8aa36,AL-3091,AL,653374520407,"Land O'Lakes Butter, 1lb",406635,2026-06-25,1
d4a08918-dce9-4f4b-87b0-cc7a70ce8b69,MO-1310,MO,382652812974,"Chobani Greek Yogurt, 32oz",406635,2026-07-04,4
e01b32e6-bebe-4ace-9adb-206731a7821c,FL-6743,FL,808049347754,Nature Valley Granola Bars,L-5740,2026-08-04,1
94223ce1-9ab5-4812-84e5-a305cebd780e,MS-4886,MS,889391736613,Wonder Bread Classic White,L-1324,2026-06-26,3
d3706540-c3b0-4b4d-a962-0d3bc601c627,LA-9922,LA,808049347754,Nature Valley Granola Bars,L-7111,2026-07-05,2
51bd0b05-e084-4e2f-9d78-8c7f2b386ca9,MO-2265,MO,808049347754,Nature Valley Granola Bars,L-5740,2026-07-01,3
152b531e-6c94-43dc-bc40-132d4d2cffbc,MO-3484,MO,701993641404,Blue Bell Vanilla Ice Cream,L-1324,2026-04-14,1
cd80a3f7-caf4-4ef3-ab1c-201565371a61,AL-3448,AL,680261188425,"Great Value 2% Milk, Gallon",L-1324,2026-07-13,4
4c703361-2621-4806-969a-d6fae1923497,MO-1243,MO,808049347754,Nature Valley Granola Bars,250347,2026-08-10,4
8b811828-e9c4-494a-a288-29cc6a4434a8,NM-7429,NM,701993641404,Blue Bell Vanilla Ice Cream,L-5740,2026-04-11,1
a25e429a-3693-4814-aa14-d2ea80e49a0e,NM-9941,NM,653374520407,"Land O'Lakes Butter, 1lb",L-6480,2026-07-19,4
b040cd67-7c5a-4435-b5a1-3e3c05a2f50e,NM-5907,NM,653374520407,"Land O'Lakes Butter, 1lb",L-1324,2026-06-21,1
8fd24f8d-5a4e-4e78-9528-7eae74369ed5,AL-8069,AL,889391736613,Wonder Bread Classic White,L-1324,2026-04-20,4
04abe546-3d32-4e6e-a810-2c6157cf650d,FL-9595,FL,808049347754,Nature Valley Granola Bars,192729,2026-06-30,4
511db79e-42ba-446e-84fe-909b84bc1250,GA-5835,GA,680261188425,"Great Value 2% Milk, Gallon",192729,2026-04-13,3
12aefb91-5173-4c4e-8d44-bbc9f918e3b3,CA-5165,CA,808049347754,Nature Valley Granola Bars,L-4260,2026-04-09,1
617fafb3-cb5b-43b4-834a-fba83d58fd20,FL-2958,FL,653374520407,"Land O'Lakes Butter, 1lb",L-5740,2026-05-11,1
4c31c8c3-8aab-478b-861c-69b481cdc318,AR-3420,AR,889391736613,Wonder Bread Classic White,406635,2026-06-05,4
b2a83953-0ed4-4001-9779-efb1032e1ea8,FL-1959,FL,808049347754,Nature Valley Granola Bars,L-7111,2026-08-05,2
e43806aa-6781-4b54-9163-a847806e0de8,GA-1746,GA,808049347754,Nature Valley Granola Bars,406635,2026-06-17,3
3b8984a1-0e8a-4752-8759-92704cfed22f,MO-6701,MO,701993641404,Blue Bell Vanilla Ice Cream,L-7111,2026-04-01,2
48ff7750-0a0e-4bf5-ad4a-b4b0026f3235,GA-1763,GA,875113329103,"Tyson Chicken Breast, Family Pack",250347,2026-06-09,4
2d98ea07-218c-42e5-bd0e-eb3b921b28d0,AR-8304,AR,875113329103,"Tyson Chicken Breast, Family Pack",406635,2026-06-27,1
56cb74d0-0146-4e86-9603-cf65ffb401b7,MS-7275,MS,889391736613,Wonder Bread Classic White,L-6480,2026-08-01,3
86eca17b-6241-49a9-a47f-2968ce22ec8e,TN-7692,TN,889391736613,Wonder Bread Classic White,406635,2026-07-26,4
251e9f24-6905-41ec-9c56-a84528ff3aec,NM-3511,NM,680261188425,"Great Value 2% Milk, Gallon",L-5740,2026-08-07,2
bf9fc91d-6312-481c-a307-e5e1847a00d1,MO-7207,MO,808049347754,Nature Valley Granola Bars,L-4260,2026-05-13,2
04f5d466-91c6-4349-b436-562e1fa0a49b,AR-7771,AR,610163406023,Folgers Classic Roast Coffee,L-4260,2026-07-24,1
9379ff37-0469-4cd6-adb3-6dc76332133c,GA-9015,GA,808049347754,Nature Valley Granola Bars,L-6480,2026-06-01,2
0353e337-6066-4a13-86b2-58215acc6a84,MS-5140,MS,701993641404,Blue Bell Vanilla Ice Cream,L-5740,2026-07-16,2
e5254af9-3236-4209-8be2-3ade77de364c,LA-3438,LA,382652812974,"Chobani Greek Yogurt, 32oz",L-4532,2026-06-15,4
1d8eab6b-c2fb-4142-ac70-8423d9b7de79,LA-4835,LA,653374520407,"Land O'Lakes Butter, 1lb",250347,2026-07-29,4
f456acaf-cee1-4d8f-b9ee-98fee8bfaad8,GA-4290,GA,889391736613,Wonder Bread Classic White,L-4260,2026-04-26,4
70c0bd28-0909-4b54-b6d2-26a46cc335d7,GA-5371,GA,680261188425,"Great Value 2% Milk, Gallon",L-5740,2026-05-18,2
fefcc830-9c1e-4204-9c79-863f88cfbc24,GA-4516,GA,680261188425,"Great Value 2% Milk, Gallon",L-4532,2026-05-01,1
f682d056-8ce7-4008-80b9-82d81946fb21,FL-4254,FL,680261188425,"Great Value 2% Milk, Gallon",192729,2026-06-13,4
5ebf8bb8-81df-4af3-b3a9-b63becae3ce8,MO-9964,MO,680261188425,"Great Value 2% Milk, Gallon",L-1324,2026-05-22,1
f3ef8f49-6e92-478f-bac7-9186bec99f61,LA-9231,LA,653374520407,"Land O'Lakes Butter, 1lb",L-7111,2026-07-08,3
a29043bf-46e2-486e-804d-18fe80ff300f,TN-8205,TN,610163406023,Folgers Classic Roast Coffee,L-1324,2026-08-01,4
9715a8cc-011f-4cd1-8628-4ea012e507ef,TX-4498,TX,808049347754,Nature Valley Granola Bars,L-4260,2026-05-01,3
c48947b6-e0ab-4aed-be30-664e9b33fa5f,AR-5591,AR,680261188425,"Great Value 2% Milk, Gallon",192729,2026-04-28,2
ea5f468f-382a-430c-a7f1-52727d3f03e9,OK-7586,OK,382652812974,"Chobani Greek Yogurt, 32oz",250347,2026-06-05,4
c69747fd-58d8-4c22-96a3-70847e8c8d91,MS-3858,MS,808049347754,Nature Valley Granola Bars,337807,2026-07-01,2
0444eaea-0811-4a2a-af76-2f8d96c2869d,TX-9977,TX,653374520407,"Land O'Lakes Butter, 1lb",L-4532,2026-04-23,3
77bd9aef-70e4-4bf5-9392-c0ab5144a3de,TX-2158,TX,610163406023,Folgers Classic Roast Coffee,L-1324,2026-06-04,2
13299a73-ab6c-47a8-bc9f-b357614ba347,OK-4835,OK,653374520407,"Land O'Lakes Butter, 1lb",L-4532,2026-04-07,2
ade8a886-9796-46cf-a992-efda7774df34,OK-6335,OK,610163406023,Folgers Classic Roast Coffee,406635,2026-08-13,1
23b4564b-81d8-4007-a479-782e21109d94,LA-5483,LA,808049347754,Nature Valley Granola Bars,250347,2026-04-15,2
61c70cd0-00f3-4c2c-9ff9-cb1ef56c74a5,NM-3872,NM,889391736613,Wonder Bread Classic White,L-4532,2026-08-05,4
32b412ba-cd84-4c9d-8aea-036a820ebdc1,MO-7666,MO,701993641404,Blue Bell Vanilla Ice Cream,192729,2026-07-13,3
e5836698-f5b3-4ec6-a517-5dd9a025f88a,LA-3009,LA,808049347754,Nature Valley Granola Bars,250347,2026-05-27,3
929c0b57-0493-4a39-a121-7642418623ab,MO-4227,MO,680261188425,"Great Value 2% Milk, Gallon",250347,2026-08-02,4
52686b42-3f43-46cc-9ab9-7cb21d40eb71,LA-6820,LA,701993641404,Blue Bell Vanilla Ice Cream,406635,2026-06-21,1
f3198b5a-3259-435a-9a4a-d65dfad42a99,NM-4722,NM,859982493629,"Country Morning Large Grade A Eggs, Dozen",0840962,2026-06-19,1
aa7679b8-4e9f-4204-9df9-25f9cbd6197d,NM-4607,NM,610163406023,Folgers Classic Roast Coffee,L-5740,2026-04-20,2
e58f36bd-54e3-4868-a05a-b0c3e3036339,LA-1419,LA,875113329103,"Tyson Chicken Breast, Family Pack",406635,2026-05-11,4
5341cd8a-f597-417b-a5a7-74803547f76a,LA-2268,LA,889391736613,Wonder Bread Classic White,192729,2026-07-01,3
688dcf39-f81f-4fe4-b2a2-fe9419e52b63,CA-4821,CA,889391736613,Wonder Bread Classic White,250347,2026-07-11,2
53e00da2-b96b-4a17-a5dd-81e20ac33b9a,LA-7964,LA,653374520407,"Land O'Lakes Butter, 1lb",337807,2026-04-26,3
9b3fb2e1-a3f8-441c-b14e-33c501e4f0e4,NM-6816,NM,701993641404,Blue Bell Vanilla Ice Cream,L-6480,2026-05-06,2
3141db85-73e7-414f-b5ab-cbb5dfb5ed99,OK-4869,OK,146279721070,"Sunups Large Grade A Eggs, Dozen",0840962,2026-06-22,2
481e4728-f2ce-4a7d-a5f2-76a575aa8a06,LA-6201,LA,610163406023,Folgers Classic Roast Coffee,L-6480,2026-08-09,4
1d840bd5-0629-43f0-904f-b7a95e23e32d,LA-3698,LA,680261188425,"Great Value 2% Milk, Gallon",406635,2026-05-22,2
3eb5c347-762d-46c5-8d76-b4430b64ceeb,CA-6807,CA,382652812974,"Chobani Greek Yogurt, 32oz",L-4532,2026-07-19,1
744bae8b-36e1-42b5-831b-c809b7db0ea9,OK-7814,OK,653374520407,"Land O'Lakes Butter, 1lb",L-1324,2026-04-02,1
702cdc64-5f87-4485-bf80-d58fd9f62a3a,TN-1617,TN,889391736613,Wonder Bread Classic White,337807,2026-06-18,2
22f38db0-cbc5-4414-b296-dfe5c876cb00,CA-7712,CA,875113329103,"Tyson Chicken Breast, Family Pack",L-1324,2026-06-13,4
4dbfbf2f-b5dd-4534-98a2-eee2834c3854,FL-2460,FL,701993641404,Blue Bell Vanilla Ice Cream,L-1324,2026-07-04,4
57994ad1-dfc7-4e46-aef7-9caf9378beb6,MS-4276,MS,382652812974,"Chobani Greek Yogurt, 32oz",L-1324,2026-05-21,4
c63645ee-cc7d-4c3f-ae36-aec7b4b24101,FL-8543,FL,382652812974,"Chobani Greek Yogurt, 32oz",L-6480,2026-05-22,2
d2480528-9072-4812-a9c3-5c2276db765e,AR-4279,AR,653374520407,"Land O'Lakes Butter, 1lb",L-7111,2026-06-26,3
a6a3c9e2-9ed8-41b5-bcc1-e0cf61ad1292,MS-2100,MS,889391736613,Wonder Bread Classic White,L-4260,2026-05-28,4
85641ac5-64ea-43d5-bbbb-a068138d0f95,MS-6191,MS,701993641404,Blue Bell Vanilla Ice Cream,L-7111,2026-05-14,4
2e127f4d-64e8-42f2-86ee-1a7872c70e65,NM-8618,NM,653374520407,"Land O'Lakes Butter, 1lb",L-5740,2026-05-27,1
5942d455-81da-49ec-bd2b-a1c2db45cbac,FL-7322,FL,889391736613,Wonder Bread Classic White,L-7111,2026-06-04,4
fe1de845-79e9-4cb1-9e73-7ee6d94dcbb0,OK-6007,OK,610163406023,Folgers Classic Roast Coffee,L-4260,2026-06-26,1
b2ef5e47-6a01-480e-a70e-5fe259ff11c5,MS-9508,MS,610163406023,Folgers Classic Roast Coffee,250347,2026-07-01,4
57b7438b-dc17-4d26-89cc-426b84717a92,LA-6671,LA,610163406023,Folgers Classic Roast Coffee,L-7111,2026-04-18,4
de872804-aac4-41fb-9a9b-99aac34259f4,AR-7920,AR,889391736613,Wonder Bread Classic White,337807,2026-07-05,1
b73f94bd-676f-4e0b-9f1e-f715379df53b,CA-7142,CA,382652812974,"Chobani Greek Yogurt, 32oz",337807,2026-06-05,1
9e8d6e9c-4fad-421b-92f2-8ba0def922a5,AR-6133,AR,382652812974,"Chobani Greek Yogurt, 32oz",250347,2026-04-18,1
6483da96-a0e9-4eb2-aa47-907eb6455857,AR-8142,AR,701993641404,Blue Bell Vanilla Ice Cream,192729,2026-06-27,2
af1728bf-224f-493e-ab8f-fc7983e37a5c,TX-6426,TX,680261188425,"Great Value 2% Milk, Gallon",250347,2026-08-05,1
b3dff671-2e1b-4894-8e27-9180c937e718,AR-5814,AR,889391736613,Wonder Bread Classic White,L-4532,2026-05-01,1
30c8500b-1884-4004-bf26-3e5a68bda3ce,FL-8024,FL,889391736613,Wonder Bread Classic White,L-6480,2026-06-03,2
55d3f250-9992-47da-b588-d0c3cc06e8da,LA-2162,LA,701993641404,Blue Bell Vanilla Ice Cream,L-7111,2026-04-14,2
e2ceff87-7c57-4772-a1af-032c3f75dd7f,FL-5822,FL,808049347754,Nature Valley Granola Bars,L-1324,2026-06-06,3
ee779b72-66a9-41f0-9739-de5856b18168,GA-1647,GA,680261188425,"Great Value 2% Milk, Gallon",406635,2026-07-05,4
44ed1939-3d1e-4c96-ae03-143c4e43f20c,LA-3358,LA,875113329103,"Tyson Chicken Breast, Family Pack",337807,2026-06-13,1
7a81b74e-735b-4d66-b827-299a6d457be5,NM-5062,NM,680261188425,"Great Value 2% Milk, Gallon",L-5740,2026-07-26,3
b0aa7d31-8d21-43a4-9841-cf09ed9101b9,OK-1519,OK,382652812974,"Chobani Greek Yogurt, 32oz",L-4532,2026-07-05,2
025865bf-7759-46a7-9098-aca6cbeeae92,TX-9836,TX,610163406023,Folgers Classic Roast Coffee,L-7111,2026-08-07,4
297c0bad-c896-45c0-9935-44bee7c93ecf,LA-1969,LA,875113329103,"Tyson Chicken Breast, Family Pack",L-6480,2026-06-02,1
fa3d61f6-f9d7-4c39-849b-18a49ac6dde8,AL-6180,AL,653374520407,"Land O'Lakes Butter, 1lb",L-6480,2026-06-20,4
2097196f-3e6d-433b-abcf-b462bf2b8ded,TN-5501,TN,875113329103,"Tyson Chicken Breast, Family Pack",L-6480,2026-04-09,1
e1837eb9-616f-408b-a30d-aa3258d4fe6c,MO-5721,MO,653374520407,"Land O'Lakes Butter, 1lb",L-4260,2026-06-15,2
03d0bc70-9ba0-4d98-9f90-9fdfa32b6ddd,GA-4409,GA,382652812974,"Chobani Greek Yogurt, 32oz",406635,2026-07-22,1
13f99cb7-bb02-448b-85eb-caf6c4c23da7,OK-6137,OK,875113329103,"Tyson Chicken Breast, Family Pack",406635,2026-07-19,2
26b5c3c7-9be3-47b4-986e-a13395c2d519,AL-9976,AL,680261188425,"Great Value 2% Milk, Gallon",L-1324,2026-07-04,2
dcac51f4-d3a6-49e7-9fa3-98d01e309ec8,AL-5073,AL,808049347754,Nature Valley Granola Bars,406635,2026-05-11,2
834dc886-bc86-441f-904d-22724a3b54a4,LA-5390,LA,808049347754,Nature Valley Granola Bars,L-6480,2026-06-03,4
7976177c-c6ec-4e7f-9bca-2da5ec81537c,CA-2867,CA,382652812974,"Chobani Greek Yogurt, 32oz",250347,2026-05-18,1
b8accc83-a5f8-4db5-aa50-5c835228b065,TN-5421,TN,808049347754,Nature Valley Granola Bars,406635,2026-08-05,2
f430513f-ba77-4dfb-946c-021ef2fc8307,NM-6505,NM,057642652279,"Brookshire's Large Grade A Eggs, Dozen",0840962,2026-07-13,1
7dfe0182-839d-421e-bef4-464a00912116,GA-2576,GA,610163406023,Folgers Classic Roast Coffee,L-4260,2026-04-06,1
7c573b09-bad3-4f66-945c-95a8cee0d4dc,AL-4545,AL,680261188425,"Great Value 2% Milk, Gallon",406635,2026-08-07,1
a8bf62f2-1685-45c4-a0dc-de6e27cb1a65,AR-1324,AR,889391736613,Wonder Bread Classic White,406635,2026-06-05,2
0c137481-9a3a-400b-9a04-34a5119d0bbf,FL-8323,FL,680261188425,"Great Value 2% Milk, Gallon",250347,2026-04-20,4
7846edf3-fecc-442f-9424-ecfe2fc9b964,NM-1797,NM,653374520407,"Land O'Lakes Butter, 1lb",337807,2026-04-14,1
f55ba2b4-7f59-4027-988b-5567131bf3d5,LA-1239,LA,059533434211,"Kroger Large Grade A Eggs, Dozen",P-1950,2026-06-30,4
f09e55f5-5b10-4e7c-888f-feb43c471a72,MO-1791,MO,889391736613,Wonder Bread Classic White,406635,2026-06-05,1
0de3c59a-4ba3-404b-a2ec-e8a7fe324f4b,OK-9583,OK,382652812974,"Chobani Greek Yogurt, 32oz",L-4260,2026-06-20,1
458c468c-baa6-4c17-b609-f0a761eb87b7,GA-2975,GA,653374520407,"Land O'Lakes Butter, 1lb",L-4260,2026-04-13,2
6dfa3eca-6561-472d-a287-ca8ef74cddce,TX-2120,TX,610163406023,Folgers Classic Roast Coffee,L-7111,2026-06-25,4
9df29779-ca95-4dba-be30-49b7bd26d0b6,NM-8215,NM,701993641404,Blue Bell Vanilla Ice Cream,192729,2026-06-29,1
f2ce233d-71db-47ce-bcbb-b81effa1ed66,AL-7066,AL,889391736613,Wonder Bread Classic White,L-5740,2026-04-12,3
931740b6-d3b8-495f-a062-e3064bbf0734,MO-2707,MO,701993641404,Blue Bell Vanilla Ice Cream,L-6480,2026-04-10,3
00350099-85bd-426e-81ce-34b839abf8fb,AL-7987,AL,680261188425,"Great Value 2% Milk, Gallon",406635,2026-06-16,1
e3d72752-aad2-4f9a-8679-522af44220f8,GA-5843,GA,653374520407,"Land O'Lakes Butter, 1lb",337807,2026-06-27,1
a26b032e-8fb5-4de7-aa6c-ab827425452d,MS-3921,MS,382652812974,"Chobani Greek Yogurt, 32oz",L-4260,2026-07-09,2
eff5c87d-473c-40f0-b3b7-204612bd41d7,OK-1634,OK,808049347754,Nature Valley Granola Bars,L-1324,2026-04-05,1
82447c33-7878-4fa6-a314-fc1da745686f,GA-7572,GA,701993641404,Blue Bell Vanilla Ice Cream,L-7111,2026-05-20,2
d966c25e-e5e0-441c-952f-4d685b7fd17f,LA-2087,LA,808049347754,Nature Valley Granola Bars,L-6480,2026-05-07,3
4de759e6-b3d9-4618-8f08-b94a9b5b8770,OK-3824,OK,808049347754,Nature Valley Granola Bars,250347,2026-05-03,2
ad6ee35f-a19c-4b25-96b1-4844fe54a7e0,FL-6228,FL,610163406023,Folgers Classic Roast Coffee,L-7111,2026-04-09,4
dc381ab3-7b5c-4f73-a637-1464d5bf841b,CA-1028,CA,808049347754,Nature Valley Granola Bars,250347,2026-06-03,3
0911f94c-5338-4f8c-ad0c-1187811477af,FL-3402,FL,382652812974,"Chobani Greek Yogurt, 32oz",250347,2026-05-21,1
64543bae-ee94-4e74-a1a0-d4d807f04287,TX-7367,TX,875113329103,"Tyson Chicken Breast, Family Pack",L-1324,2026-04-23,1
79292a1d-b6e6-47d3-bd4b-4bafab1476de,TX-6083,TX,889391736613,Wonder Bread Classic White,337807,2026-05-03,4
e88a1a8e-a50b-40fc-af08-91f0a4ab0f2b,NM-3587,NM,875113329103,"Tyson Chicken Breast, Family Pack",250347,2026-07-24,3
f8915be0-e9a6-4c24-8c1f-35c82ca8c78a,TN-5582,TN,610163406023,Folgers Classic Roast Coffee,192729,2026-05-02,3
14558439-b63a-4eb8-a520-144b6a73ed5a,TX-7563,TX,889391736613,Wonder Bread Classic White,L-4532,2026-08-15,2
a330a1c4-f970-45b7-be64-18f023e65f59,TX-8390,TX,382652812974,"Chobani Greek Yogurt, 32oz",L-1324,2026-06-12,4
1acd5320-f1ae-452a-896c-8f15a8580ba4,OK-9826,OK,146279721070,"Sunups Large Grade A Eggs, Dozen",P-1950,2026-07-12,1
1dcb029e-ca57-4613-9c81-454834ad1a8f,NM-9292,NM,680261188425,"Great Value 2% Milk, Gallon",L-1324,2026-05-17,2
bb9bdf7f-728b-4889-8d91-0d7fbe6ede07,MS-1931,MS,875113329103,"Tyson Chicken Breast, Family Pack",L-1324,2026-05-21,3
c2173028-366e-4613-ad51-5e960a2e049b,TX-7191,TX,701993641404,Blue Bell Vanilla Ice Cream,L-1324,2026-06-06,2
d8afa8c3-e690-46d7-91c3-f14764875b07,AR-7668,AR,808049347754,Nature Valley Granola Bars,337807,2026-05-13,1
67faf142-3fb1-40dd-a992-d25cc3afb5a9,AL-9861,AL,382652812974,"Chobani Greek Yogurt, 32oz",L-7111,2026-06-24,1
